fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.49,0.4576,0.2252,3.17715617562805,0.075400363608156,18.603452142663134,55.58,0.9922,3.25,0.68,8.97,7
5.87,0.544,0.3106,3.4634041650636886,0.0693297226164081,14.745392393085076,34.65,0.9977,3.17,0.56,12.06,9
7.64,0.4332,0.3019,2.121476382818956,0.0812184799100619,18.54891911320413,51.78,0.9975,3.41,0.6,11.0,8
8.43,0.6102,0.2866,3.929558751917389,0.100827333350147,14.08844411880698,41.68,0.9947,3.36,0.56,10.89,9
6.95,0.5897,0.2829,4.03227307592052,0.0627434044509727,19.19455050821677,31.12,0.9957,3.28,0.52,7.51,7
7.86,0.5339,0.2843,3.07192283215972,0.086569249639577,9.51276548921189,34.74,0.9948,3.2,0.53,10.21,8
7.7,0.5226,0.2867,2.282767381850421,0.1007646042831781,10.29120506021486,42.3,0.9953,3.21,0.38,12.02,9
9.38,0.5004,0.2966,2.554317984224919,0.1029412744626956,23.354696514262617,34.4,0.9973,3.24,0.51,8.25,7
6.9,0.6512,0.2523,2.6559975860928926,0.0927650891836993,15.338956499149006,51.15,0.9971,3.11,0.72,11.78,8
6.85,0.6387,0.214,2.9678095443614185,0.0584846872900026,23.15392683859967,46.99,0.996,3.41,0.56,10.87,8
7.06,0.5346,0.2678,2.4943998606338385,0.0754291362610928,21.916866948158606,36.14,0.9922,3.37,0.77,7.77,7
7.08,0.4343,0.2957,2.2136146194327875,0.0783605856977559,16.424649881963372,26.55,0.9994,3.25,0.61,10.74,8
4.47,0.4023,0.2956,2.333438455131493,0.04239033248336,9.62588796962201,40.93,0.9968,3.22,0.57,9.34,6
6.43,0.5488,0.3565,2.505905979926916,0.0622524794443999,18.306443257000275,58.66,0.9953,3.3,0.59,9.68,7
7.56,0.4562,0.245,3.728417794973191,0.1085356170203374,11.726222588356045,50.89,0.999,3.57,0.5,11.09,8
7.19,0.5676,0.1995,1.5722062886164152,0.071143114742792,11.989268477300042,50.08,0.994,3.34,0.64,8.9,7
6.24,0.4813,0.2428,0.56513439106279,0.0503742494166222,10.356451681329414,47.85,0.9941,3.32,0.36,10.8,7
6.4,0.5974,0.2489,0.984294139834107,0.0898094158819301,13.667858500174948,57.7,0.9992,3.21,0.78,9.95,7
6.77,0.5407,0.2298,2.727808556260105,0.1037141749327707,14.122287222828469,42.61,0.9966,3.21,0.59,8.85,7
6.24,0.6198,0.218,2.780910500502783,0.0448711812109305,11.690847683063373,59.26,0.9961,3.46,0.49,8.58,7
6.58,0.2966,0.2632,3.674778543586638,0.0764285946107991,7.619624820987703,42.2,0.9968,3.25,0.62,11.43,8
6.55,0.4973,0.2665,4.986085020750724,0.0624722564338346,14.380975498925958,37.04,0.9971,3.34,0.6,10.38,8
8.27,0.7417,0.2181,2.339661186074582,0.0638381502499124,8.221409543119565,55.4,0.995,3.29,0.61,11.2,9
8.42,0.2697,0.2128,3.5626969729133022,0.060499085757122,17.592904169978155,40.85,0.9932,3.27,0.56,12.71,10
8.32,0.6043,0.2885,1.922683196408012,0.0848448910974327,11.275250122018145,43.57,0.9985,3.25,0.64,11.28,9
7.71,0.5618,0.2936,3.605920516504518,0.0782024611288498,5.868718661988199,42.97,0.9965,3.37,0.62,12.0,9
6.35,0.6486,0.2291,2.7877423952157234,0.1078042151429398,8.719618592484174,46.94,0.9977,3.18,0.57,11.13,8
8.35,0.5026,0.2614,1.308223868006432,0.0590742702479386,15.07192534260224,40.96,0.9942,3.4,0.74,8.55,7
6.82,0.639,0.2948,2.8298426269114847,0.1101456908715458,16.889048206668626,28.57,0.9967,3.3,0.5,10.22,8
7.23,0.6417,0.2765,3.026069707353716,0.0805877608019194,16.433715569938897,47.37,0.9921,3.15,0.56,7.95,7
8.81,0.5397,0.3481,2.8904734087148274,0.0821767970479129,8.952378950007203,42.99,0.9944,3.21,0.96,9.3,8
7.3,0.4036,0.2029,2.2283627590225183,0.0636877745230526,19.58817765538936,36.83,0.9957,3.26,0.74,12.02,9
7.5,0.6113,0.1922,3.9787594988053208,0.0885290937051969,20.315295501565448,31.95,0.9958,3.2,0.55,11.31,8
5.5,0.4227,0.3061,3.645357307187111,0.1077052016652191,19.281700727573707,46.9,0.9986,3.18,0.5,10.53,8
7.78,0.5063,0.2875,3.1940119626496983,0.0623107338977503,19.006648857801423,30.77,0.9931,3.34,0.58,12.17,9
6.02,0.6147,0.2426,1.809216551065176,0.1025644245150609,15.653706586340466,34.11,0.9958,3.47,0.6,11.9,8
8.41,0.6292,0.3244,2.11279226332416,0.0662429193838364,18.162404246831475,20.51,0.9965,3.32,0.68,9.49,8
6.98,0.4852,0.2378,3.327540270656083,0.0708343802481164,22.087907481507884,37.03,0.998,3.23,0.53,11.56,9
4.52,0.5827,0.2956,4.211660903214661,0.0852614018013823,15.792962595963566,49.38,0.9924,3.26,0.53,7.86,6
6.77,0.3657,0.261,3.5380375161710558,0.0792450174316285,13.869543894169064,40.1,0.9971,3.28,0.5,9.8,8
6.93,0.4728,0.2312,2.324675814414383,0.0779564440327235,11.476553252620953,29.49,0.997,3.33,0.48,10.97,8
7.78,0.6669,0.2488,2.6655624028669296,0.0797173298712533,8.444001086763308,56.66,0.9915,3.5,0.64,9.94,8
8.0,0.6543,0.3286,3.74305298192177,0.1205424465994379,23.743550427196105,45.32,0.9981,3.34,0.45,11.6,9
6.81,0.5869,0.2507,1.2093454051128254,0.0831662819357083,16.646035854443436,32.63,0.9993,3.42,0.59,11.12,8
8.42,0.5058,0.3454,1.1035933444560622,0.05820909714115,23.59123504200557,43.21,0.9949,3.33,0.44,10.92,8
3.4,0.6047,0.2778,3.557770464726677,0.0555987656473237,19.152720522019457,37.43,0.9994,3.32,0.71,11.94,8
6.34,0.5177,0.2573,2.644805394283558,0.0741520069349368,18.506711230996004,21.5,0.9964,3.26,0.37,10.31,8
5.87,0.5368,0.2198,1.5673525199764329,0.1179371043174524,23.57788380710563,45.21,0.9918,3.26,0.59,12.79,8
5.69,0.5288,0.3038,2.318381564472652,0.1314254504463133,15.269637631426844,33.93,0.9954,3.42,0.56,11.83,8
8.35,0.4424,0.2803,2.157443791166173,0.0990233660709805,12.8676896813755,57.08,0.9973,3.39,0.5,12.5,9
8.2,0.5926,0.2661,3.011839403680013,0.0555412924792175,9.49201913169112,52.5,0.9966,3.42,0.74,11.64,9
6.27,0.413,0.275,2.383028725327555,0.0614970912804264,10.94284075893694,30.11,0.9983,3.32,0.47,7.73,6
8.61,0.5976,0.2639,2.943515218427292,0.0562602907453035,9.061419090644488,25.44,0.9958,3.26,0.61,11.2,9
7.32,0.4239,0.2102,4.092020489066257,0.061759195578168,13.865531866403128,35.9,0.9925,3.43,0.54,10.89,9
6.69,0.4478,0.3027,2.700004507318239,0.0321107547580569,7.379003329980454,48.01,0.9985,3.2,0.76,10.79,8
6.37,0.2359,0.3629,2.4021155465007453,0.0913389727450893,6.845315940567799,46.61,0.9953,3.23,0.55,9.83,7
6.27,0.5044,0.3549,1.9951507491199552,0.0676384145654664,5.282402750327773,56.62,1.0004,3.32,0.64,13.88,9
7.77,0.5389,0.2753,2.0322247043759494,0.117261739063341,11.671821929919895,41.46,0.9962,3.32,0.65,12.74,9
7.98,0.6027,0.2573,2.399840820627087,0.0882438427867286,13.783847357019036,25.6,0.9972,3.19,0.73,9.74,8
7.49,0.6511,0.2742,3.528330688470384,0.094531931319297,5.190388591812074,36.62,0.9937,3.28,0.53,8.23,7
4.74,0.371,0.2389,3.2959715261946325,0.0439015190463288,12.115080113733942,27.35,0.9911,3.22,0.59,8.4,6
7.56,0.6185,0.2841,1.027763532170786,0.0699726612624401,22.52092670379819,50.33,0.9963,3.58,0.63,12.19,9
7.88,0.4736,0.2887,4.380263106053022,0.0556613719879894,21.63345020982492,45.21,0.9963,3.3,0.52,9.18,8
6.4,0.5128,0.2099,1.956284753578816,0.0471407510985512,15.742084324018196,34.12,0.9956,3.45,0.74,11.48,8
7.25,0.5095,0.2536,1.9592111428351089,0.0916099544378148,12.536312674128046,38.98,0.9961,3.32,0.57,10.26,8
4.96,0.475,0.3137,2.333528212152038,0.0812829436067327,9.91202476870918,53.63,0.997,3.36,0.68,11.45,8
5.72,0.431,0.315,4.562063387100393,0.0490454313889369,14.242861133955753,53.58,0.9961,3.26,0.56,10.53,8
6.81,0.5479,0.2071,3.143194533713256,0.1062041330903281,14.54504826866862,37.98,0.9988,3.39,0.47,9.97,8
6.83,0.6011,0.3248,2.733658445367273,0.0923371135898148,19.442707026272235,35.73,0.9965,3.49,0.59,12.03,9
7.62,0.394,0.2557,1.920218961396572,0.0671867792053542,17.539617952709786,49.94,0.9986,3.38,0.54,11.71,9
5.78,0.5181,0.2687,2.682477351568701,0.0911284580948418,15.54734768496276,33.55,0.9981,3.26,0.61,11.04,8
6.79,0.4571,0.2619,4.781682859867609,0.0832084784624049,14.730119950183736,31.07,0.9992,3.23,0.59,11.33,9
6.61,0.6296,0.1643,3.3743269247635026,0.0677586885550633,10.57308630927045,42.39,0.9965,3.42,0.67,10.24,8
7.83,0.5694,0.2911,2.059140021229686,0.0654300695251874,3.032138634907384,38.74,0.9988,3.2,0.54,9.09,7
8.91,0.6709,0.1896,2.1582828868962336,0.0941411085956051,18.25226131048183,35.41,0.996,3.24,0.68,11.21,9
9.27,0.3651,0.3115,3.106927675438142,0.0864693568729408,11.669735709518577,57.13,0.9953,3.38,0.54,10.92,9
5.32,0.6234,0.2049,3.4646459921940496,0.0499596325203195,19.53975378192172,38.76,0.9939,3.35,0.61,8.8,7
7.14,0.5363,0.323,1.353004048289736,0.0952880710821838,13.401784327063613,37.55,0.9942,3.17,0.59,11.31,8
5.86,0.4475,0.2816,2.8911446442976696,0.054807699055712,14.0838080271177,36.67,0.9923,3.28,0.56,11.38,8
7.12,0.5689,0.3004,3.223281843186455,0.0692405066815894,11.173994360806956,41.32,1.0,3.31,0.65,9.63,8
7.71,0.6766,0.2341,3.761100176652766,0.0968565487622271,21.32364760018589,37.25,0.9972,3.4,0.67,12.34,9
7.3,0.6805,0.1796,1.2956163043833548,0.0768382533914229,15.556836099626626,40.32,0.9995,3.3,0.74,10.86,8
7.14,0.6022,0.221,4.807086530081442,0.0978960666303458,9.11350232515544,23.31,0.995,3.19,0.46,8.59,7
8.98,0.4208,0.286,2.094589982573596,0.1182526465634945,12.408760314456238,28.42,0.9934,3.5,0.88,10.73,8
8.07,0.551,0.2928,2.061907812978093,0.0655212239638217,7.381859378126259,55.2,0.9962,3.42,0.68,12.07,9
6.87,0.5542,0.227,2.000103222320932,0.0923085304296205,14.875500501534784,50.57,0.9954,3.23,0.63,10.98,8
7.23,0.6442,0.3363,3.0876468396536647,0.0974871745018427,8.049284250014242,51.57,0.9982,3.33,0.67,9.44,8
8.25,0.5035,0.269,1.573458405763326,0.1050085273706265,7.38924393902923,38.75,0.9956,3.42,0.66,10.48,8
7.93,0.5216,0.188,4.236982224402997,0.0826891863856101,25.136242942397253,27.86,0.9954,3.16,0.75,10.75,9
6.69,0.4546,0.2835,2.040450452493271,0.0620786330779087,25.548322277418144,49.65,1.0007,3.35,0.56,9.09,7
5.07,0.5868,0.2314,2.6258219681322608,0.0493307739014553,14.81568236203836,48.78,0.9924,3.24,0.43,6.22,5
5.78,0.4985,0.3111,1.380053430333369,0.0947590538549544,20.9252246710911,31.85,0.9954,3.22,0.46,14.22,9
7.38,0.5386,0.2812,1.9781130455204683,0.1004042761833947,12.319153563483487,67.71,0.9974,3.28,0.59,10.71,8
5.06,0.473,0.2775,0.4865699476925766,0.099823810952208,11.963872053568483,45.87,0.995,3.28,0.65,11.05,7
7.02,0.5247,0.2556,2.471291600447678,0.0932457549533204,17.78991033429804,48.29,0.995,3.25,0.55,9.73,8
6.66,0.412,0.3262,2.3968575424395424,0.0591868724111247,18.63362941058283,28.23,0.9986,3.14,0.49,10.51,8
8.4,0.5361,0.2246,0.738686842688919,0.0990769708579199,14.46570846402051,60.78,1.0003,3.24,0.47,12.52,9
5.62,0.4597,0.2868,2.314833279781282,0.041796327564228,21.445848507303317,41.54,0.998,3.27,0.71,11.23,8
4.88,0.5899,0.2721,3.004076821224671,0.0955689567121431,22.28886390433585,45.74,0.9947,3.23,0.79,8.57,6
6.7,0.7047,0.2183,3.854566764584036,0.0588412160512544,19.886092263534785,39.04,0.9995,3.27,0.66,13.43,9
7.96,0.6046,0.2662,1.5920477965168494,0.0575545908451193,14.892444517787114,44.61,0.9975,3.35,0.54,10.41,8
8.48,0.408,0.2227,0.6819554112395263,0.0516272427261961,23.54896535693792,25.83,0.9972,3.41,0.46,9.91,8
6.11,0.4841,0.372,2.377267103044589,0.0428056970303753,21.62458515197077,48.75,0.9928,3.23,0.55,9.94,7
7.76,0.359,0.3208,4.294486017029563,0.0982764438587818,12.746186033238509,44.53,0.9952,3.3,0.66,9.76,8
5.87,0.5214,0.1883,2.1794904865090774,0.0529232046058149,16.20386394601281,24.37,0.9983,3.29,0.7,10.17,7
